estimates,type,sample_id
3.0626273616936,beta 1 hat,253
2.0018262856248557,beta 0 hat,252
3.0632099414923695,beta 1 hat,252
2.0024185913968227,beta 0 hat,251
3.0625223254031813,beta 1 hat,251
2.001842812936749,beta 0 hat,250
3.062999700133416,beta 1 hat,250
2.0015554329593175,beta 0 hat,249
3.0630070476752054,beta 1 hat,249
2.001595512122156,beta 0 hat,248
3.0643776990702287,beta 1 hat,248
2.0008591576262305,beta 0 hat,247
3.064396166383881,beta 1 hat,247
2.0011733781533474,beta 0 hat,246
3.065866242175904,beta 1 hat,246
1.9996706060445442,beta 0 hat,245
3.0657760560304426,beta 1 hat,245
1.9999252600650277,beta 0 hat,244
3.0658968718199158,beta 1 hat,244
1.9987325257115427,beta 0 hat,243
3.067803452491035,beta 1 hat,243
1.998180536600496,beta 0 hat,242
3.0678957451514846,beta 1 hat,242
1.9964672102501015,beta 0 hat,241
3.0693536397936456,beta 1 hat,241
1.996346450779981,beta 0 hat,240
3.0697225005182203,beta 1 hat,240
1.9962540775620343,beta 0 hat,239
3.069633295108428,beta 1 hat,239
1.996570437726132,beta 0 hat,238
3.069242459081309,beta 1 hat,238
1.997299291602416,beta 0 hat,237
3.0685324938944927,beta 1 hat,237
1.9973525679875963,beta 0 hat,236
3.0687402999167026,beta 1 hat,236
1.996864745809824,beta 0 hat,235
3.0693556671252873,beta 1 hat,235
1.9964421353251587,beta 0 hat,234
3.0696145094930016,beta 1 hat,234
1.995243762182868,beta 0 hat,233
3.0704350761271293,beta 1 hat,233
1.9943067633166887,beta 0 hat,232
3.0705051606283162,beta 1 hat,232
1.9946058372189057,beta 0 hat,231
3.0707860405559373,beta 1 hat,231
1.9945716278639263,beta 0 hat,230
3.0699416591699498,beta 1 hat,230
1.9939406109488456,beta 0 hat,229
3.0696457851484467,beta 1 hat,229
1.9937230203793586,beta 0 hat,228
3.0704168911407486,beta 1 hat,228
1.9928672986741844,beta 0 hat,227
3.0696714010360076,beta 1 hat,227
1.9924202460735236,beta 0 hat,226
3.0696986264197132,beta 1 hat,226
1.993503799342705,beta 0 hat,225
3.070065768661364,beta 1 hat,225
1.9927167298813502,beta 0 hat,224
3.069878338356049,beta 1 hat,224
1.9940594422016844,beta 0 hat,223
3.0719830767715695,beta 1 hat,223
1.9949758376667912,beta 0 hat,222
3.0720235078709055,beta 1 hat,222
1.99543797034045,beta 0 hat,221
3.072949895764004,beta 1 hat,221
1.9946536802769639,beta 0 hat,220
3.0723673278255488,beta 1 hat,220
1.9942962346352116,beta 0 hat,219
3.0716169563320386,beta 1 hat,219
1.9950491655348048,beta 0 hat,218
3.0717705360757175,beta 1 hat,218
1.994994243442783,beta 0 hat,217
3.0728317508532332,beta 1 hat,217
1.9941062845656354,beta 0 hat,216
3.073573890327951,beta 1 hat,216
1.9931141231037224,beta 0 hat,215
3.0728010553981138,beta 1 hat,215
1.9938338318755433,beta 0 hat,214
3.0717148766744775,beta 1 hat,214
1.9914252784485391,beta 0 hat,213
3.07263494395996,beta 1 hat,213
1.993423955903632,beta 0 hat,212
3.073026537918716,beta 1 hat,212
1.9938184879950192,beta 0 hat,211
3.0732721267147842,beta 1 hat,211
1.9936368915801679,beta 0 hat,210
3.073345332293852,beta 1 hat,210
1.9946440087959707,beta 0 hat,209
3.073092643986441,beta 1 hat,209
1.99285920832278,beta 0 hat,208
3.0743219631461747,beta 1 hat,208
1.993287678030506,beta 0 hat,207
3.0754151927446256,beta 1 hat,207
1.9925609625831828,beta 0 hat,206
3.074369447973172,beta 1 hat,206
1.9912046600160374,beta 0 hat,205
3.0742568519736224,beta 1 hat,205
1.9914163401589418,beta 0 hat,204
3.074895287325739,beta 1 hat,204
1.9918339064587711,beta 0 hat,203
3.074464734823488,beta 1 hat,203
1.9909260904292982,beta 0 hat,202
3.0743055382052495,beta 1 hat,202
1.9901804894544952,beta 0 hat,201
3.0746467494136924,beta 1 hat,201
1.9893066223739133,beta 0 hat,200
3.0745081409307935,beta 1 hat,200
1.9882354390339374,beta 0 hat,199
3.074782658449687,beta 1 hat,199
1.9879048534394872,beta 0 hat,198
3.0757628319471197,beta 1 hat,198
1.9877730938247649,beta 0 hat,197
3.0749270790500622,beta 1 hat,197
1.9875314266938626,beta 0 hat,196
3.0751130311462322,beta 1 hat,196
1.9872831624286256,beta 0 hat,195
3.0752075827495524,beta 1 hat,195
1.9851414685473932,beta 0 hat,194
3.0738378064694425,beta 1 hat,194
1.983384487587394,beta 0 hat,193
3.0734186117292137,beta 1 hat,193
1.9825999475162555,beta 0 hat,192
3.0746423930690385,beta 1 hat,192
1.983704753263674,beta 0 hat,191
3.0747477777979944,beta 1 hat,191
1.9843438470242265,beta 0 hat,190
3.07589144747069,beta 1 hat,190
1.9854596319294813,beta 0 hat,189
3.075381503725723,beta 1 hat,189
1.9866629627961456,beta 0 hat,188
3.0742247222657912,beta 1 hat,188
1.9867815357443506,beta 0 hat,187
3.0749122764185564,beta 1 hat,187
1.9871020977621943,beta 0 hat,186
3.0749372501798384,beta 1 hat,186
1.9878102570740395,beta 0 hat,185
3.075029311424163,beta 1 hat,185
1.9868921116352445,beta 0 hat,184
3.076419597701256,beta 1 hat,184
1.986580684524565,beta 0 hat,183
3.074015979351092,beta 1 hat,183
1.9858780000873317,beta 0 hat,182
3.0730274137231226,beta 1 hat,182
1.9854881039923877,beta 0 hat,181
3.072244039122711,beta 1 hat,181
1.9873191124554164,beta 0 hat,180
3.0722531987316364,beta 1 hat,180
1.9860916575637924,beta 0 hat,179
3.073728784451827,beta 1 hat,179
1.9860238295682748,beta 0 hat,178
3.0754935025182486,beta 1 hat,178
1.9866031924561365,beta 0 hat,177
3.074943968784791,beta 1 hat,177
1.9884275849062933,beta 0 hat,176
3.075366849101534,beta 1 hat,176
1.9891022624723036,beta 0 hat,175
3.075600652206437,beta 1 hat,175
1.9897737017772394,beta 0 hat,174
3.07636360991123,beta 1 hat,174
1.9900311981355354,beta 0 hat,173
3.0774273135903902,beta 1 hat,173
1.9887857880079827,beta 0 hat,172
3.075847287351865,beta 1 hat,172
1.9867284091213482,beta 0 hat,171
3.077065258647838,beta 1 hat,171
1.9856884984858292,beta 0 hat,170
3.07703550924571,beta 1 hat,170
1.9853713219598423,beta 0 hat,169
3.075933155460378,beta 1 hat,169
1.9867211309856239,beta 0 hat,168
3.077543714876807,beta 1 hat,168
1.9883992808904603,beta 0 hat,167
3.0765030411034706,beta 1 hat,167
1.9876139619513309,beta 0 hat,166
3.0766353033874485,beta 1 hat,166
1.9872265237750657,beta 0 hat,165
3.0779949363233516,beta 1 hat,165
1.9874829206369375,beta 0 hat,164
3.0790043855704083,beta 1 hat,164
1.9876239823527497,beta 0 hat,163
3.079239416316008,beta 1 hat,163
1.990126017684269,beta 0 hat,162
3.080149318673771,beta 1 hat,162
1.9899808840695734,beta 0 hat,161
3.0810526630209836,beta 1 hat,161
1.9892309922060432,beta 0 hat,160
3.0808741491285665,beta 1 hat,160
1.9878737888036795,beta 0 hat,159
3.0802860850483946,beta 1 hat,159
1.9894030760193504,beta 0 hat,158
3.079894901399299,beta 1 hat,158
1.9893114656372002,beta 0 hat,157
3.080769790183207,beta 1 hat,157
1.9888136279827673,beta 0 hat,156
3.0804372973389067,beta 1 hat,156
1.9870025947957937,beta 0 hat,155
3.0810880002296015,beta 1 hat,155
1.9885061695119146,beta 0 hat,154
3.081135335986296,beta 1 hat,154
1.9864791354552551,beta 0 hat,153
3.081501590516499,beta 1 hat,153
1.9847471212172993,beta 0 hat,152
3.0823891022966183,beta 1 hat,152
1.9836431548998807,beta 0 hat,151
3.0810101127822485,beta 1 hat,151
1.9852810722541865,beta 0 hat,150
3.0802390697671878,beta 1 hat,150
1.9824432923968511,beta 0 hat,149
3.0818746635427594,beta 1 hat,149
1.981415539293329,beta 0 hat,148
3.0816083109416104,beta 1 hat,148
1.978414880068334,beta 0 hat,147
3.081773866289721,beta 1 hat,147
1.9799859758767462,beta 0 hat,146
3.0835814897452143,beta 1 hat,146
1.9796787883685314,beta 0 hat,145
3.081630331668888,beta 1 hat,145
1.9809984046198819,beta 0 hat,144
3.079545681880973,beta 1 hat,144
1.982286611538524,beta 0 hat,143
3.0803810720472398,beta 1 hat,143
1.9815016499666929,beta 0 hat,142
3.081643886188095,beta 1 hat,142
1.9807987467455972,beta 0 hat,141
3.0799601390936355,beta 1 hat,141
1.9819416491701436,beta 0 hat,140
3.0805985971678025,beta 1 hat,140
1.981973799753788,beta 0 hat,139
3.081489503334594,beta 1 hat,139
1.9833754002329897,beta 0 hat,138
3.080225365691939,beta 1 hat,138
1.982551742351314,beta 0 hat,137
3.0780531170630576,beta 1 hat,137
1.9845697199046475,beta 0 hat,136
3.07929919532115,beta 1 hat,136
1.9838767067433036,beta 0 hat,135
3.0792408926441768,beta 1 hat,135
1.9860460670135462,beta 0 hat,134
3.0808849386637007,beta 1 hat,134
1.9869139666148885,beta 0 hat,133
3.0793009644027873,beta 1 hat,133
1.9874474242244609,beta 0 hat,132
3.0801939364475857,beta 1 hat,132
1.9875981050473683,beta 0 hat,131
3.0802885576500474,beta 1 hat,131
1.989761043499548,beta 0 hat,130
3.0806779064184804,beta 1 hat,130
1.9870120805620746,beta 0 hat,129
3.0824393458826442,beta 1 hat,129
1.9873774519975878,beta 0 hat,128
3.0840472056152572,beta 1 hat,128
1.9857553678239774,beta 0 hat,127
3.082900944946538,beta 1 hat,127
1.9865020433343727,beta 0 hat,126
3.0834457001901,beta 1 hat,126
1.9858720058712565,beta 0 hat,125
3.0833209009812084,beta 1 hat,125
1.9860973662602515,beta 0 hat,124
3.0834522907833772,beta 1 hat,124
1.9860705897006157,beta 0 hat,123
3.0823316103269724,beta 1 hat,123
1.985027363147793,beta 0 hat,122
3.081081480993276,beta 1 hat,122
1.9828820097646909,beta 0 hat,121
3.080171024017507,beta 1 hat,121
1.9807310769979039,beta 0 hat,120
3.0809269254113594,beta 1 hat,120
1.9817810686719912,beta 0 hat,119
3.082188491419503,beta 1 hat,119
1.9825595768644477,beta 0 hat,118
3.083155721589198,beta 1 hat,118
1.9791858840732701,beta 0 hat,117
3.081617160770739,beta 1 hat,117
1.9788398523744417,beta 0 hat,116
3.0821699710718184,beta 1 hat,116
1.978190689778493,beta 0 hat,115
3.0804823234209984,beta 1 hat,115
1.9783645384915485,beta 0 hat,114
3.081672614814422,beta 1 hat,114
1.9807206026819324,beta 0 hat,113
3.0814724968322476,beta 1 hat,113
1.9830782649095589,beta 0 hat,112
3.081759739402713,beta 1 hat,112
1.9850900922378338,beta 0 hat,111
3.082986967061644,beta 1 hat,111
1.9853378980906993,beta 0 hat,110
3.0794234706637953,beta 1 hat,110
1.985366014911168,beta 0 hat,109
3.07921483761493,beta 1 hat,109
1.9852118827800562,beta 0 hat,108
3.078447935717868,beta 1 hat,108
1.9877469889197796,beta 0 hat,107
3.079322388218176,beta 1 hat,107
1.9897422046492255,beta 0 hat,106
3.080742036831168,beta 1 hat,106
1.9899502363567416,beta 0 hat,105
3.079218523301652,beta 1 hat,105
1.9931223474095339,beta 0 hat,104
3.0777849948005342,beta 1 hat,104
1.989993421107263,beta 0 hat,103
3.0789966156576276,beta 1 hat,103
1.9922939921483436,beta 0 hat,102
3.078133657880352,beta 1 hat,102
1.9932777938372888,beta 0 hat,101
3.079112480236158,beta 1 hat,101
1.9935400267202252,beta 0 hat,100
3.079816494472959,beta 1 hat,100
1.9910261221242376,beta 0 hat,99
3.0825014587324313,beta 1 hat,99
1.9930824319235458,beta 0 hat,98
3.083281032859674,beta 1 hat,98
1.9933615645805094,beta 0 hat,97
3.0850436028145145,beta 1 hat,97
1.991367033653239,beta 0 hat,96
3.0835018895368926,beta 1 hat,96
1.9946267104793487,beta 0 hat,95
3.0814366340001507,beta 1 hat,95
1.9935857773154215,beta 0 hat,94
3.078858565996253,beta 1 hat,94
1.9903672168281668,beta 0 hat,93
3.080726320584136,beta 1 hat,93
1.9924038264536776,beta 0 hat,92
3.0822593770058626,beta 1 hat,92
1.9934726785727959,beta 0 hat,91
3.0810761758133425,beta 1 hat,91
1.990483722586037,beta 0 hat,90
3.0819415392807055,beta 1 hat,90
1.9900725297022683,beta 0 hat,89
3.081765019061267,beta 1 hat,89
1.9933422393217148,beta 0 hat,88
3.0812572579288586,beta 1 hat,88
1.9967022691657044,beta 0 hat,87
3.0762533208669205,beta 1 hat,87
1.9938350863050502,beta 0 hat,86
3.0765810055812106,beta 1 hat,86
1.9943663643816971,beta 0 hat,85
3.0779565265252713,beta 1 hat,85
1.9968226212040885,beta 0 hat,84
3.078071127639463,beta 1 hat,84
1.9982280641163435,beta 0 hat,83
3.0768125470114436,beta 1 hat,83
1.9987900672364287,beta 0 hat,82
3.076683813424449,beta 1 hat,82
2.0030081648385836,beta 0 hat,81
3.077210659614105,beta 1 hat,81
1.9994517228158006,beta 0 hat,80
3.0747764323589624,beta 1 hat,80
1.9963095977938734,beta 0 hat,79
3.0748011391128234,beta 1 hat,79
1.999514996922911,beta 0 hat,78
3.072791113201373,beta 1 hat,78
2.0020553321905337,beta 0 hat,77
3.069641850547109,beta 1 hat,77
1.997131624522074,beta 0 hat,76
3.0720395649589607,beta 1 hat,76
1.9947720331112544,beta 0 hat,75
3.072657586078286,beta 1 hat,75
1.9917510365236837,beta 0 hat,74
3.0719717220079867,beta 1 hat,74
1.9952778073094655,beta 0 hat,73
3.0722871688686073,beta 1 hat,73
1.9950978495507645,beta 0 hat,72
3.069293472626197,beta 1 hat,72
1.994168022954771,beta 0 hat,71
3.0683259142094297,beta 1 hat,71
1.9976604019148683,beta 0 hat,70
3.0703073906422373,beta 1 hat,70
1.9975372749264704,beta 0 hat,69
3.0706048444191767,beta 1 hat,69
1.997161991445915,beta 0 hat,68
3.069140489835159,beta 1 hat,68
1.9978251476947493,beta 0 hat,67
3.0684873731700884,beta 1 hat,67
1.9980004569252834,beta 0 hat,66
3.0647211020819958,beta 1 hat,66
2.0008555180896597,beta 0 hat,65
3.0616972926475463,beta 1 hat,65
2.0037587524613896,beta 0 hat,64
3.0600950245380822,beta 1 hat,64
2.0028542197723675,beta 0 hat,63
3.0624915746193047,beta 1 hat,63
2.0038938849104073,beta 0 hat,62
3.060128180073802,beta 1 hat,62
2.0055484696149324,beta 0 hat,61
3.05606865102458,beta 1 hat,61
2.008321964245823,beta 0 hat,60
3.0618078451414115,beta 1 hat,60
2.0088365371735954,beta 0 hat,59
3.06038964049536,beta 1 hat,59
2.009365214323437,beta 0 hat,58
3.063027828728071,beta 1 hat,58
2.008471939631025,beta 0 hat,57
3.063178590799648,beta 1 hat,57
2.0075500549560643,beta 0 hat,56
3.0616601682449507,beta 1 hat,56
2.011261942826567,beta 0 hat,55
3.061318282754903,beta 1 hat,55
2.0196474594989002,beta 0 hat,54
3.063085269630562,beta 1 hat,54
2.014528526119214,beta 0 hat,53
3.0557859340245193,beta 1 hat,53
2.0128897198531175,beta 0 hat,52
3.056819296000255,beta 1 hat,52
2.0105656737499165,beta 0 hat,51
3.0641466129753856,beta 1 hat,51
2.009741277222856,beta 0 hat,50
3.0654892096814668,beta 1 hat,50
2.012420649750621,beta 0 hat,49
3.0668367118916273,beta 1 hat,49
2.0138618076236,beta 0 hat,48
3.0684718934273336,beta 1 hat,48
2.015777639927405,beta 0 hat,47
3.068656596501306,beta 1 hat,47
2.0173393153023196,beta 0 hat,46
3.072203796053799,beta 1 hat,46
2.0138210850524527,beta 0 hat,45
3.079789928209998,beta 1 hat,45
2.013810543194309,beta 0 hat,44
3.0775762840771765,beta 1 hat,44
2.0066863594630764,beta 0 hat,43
3.0748414076847945,beta 1 hat,43
1.998995902673697,beta 0 hat,42
3.0739323601686945,beta 1 hat,42
2.002685528250321,beta 0 hat,41
3.077686752015309,beta 1 hat,41
2.006993488105564,beta 0 hat,40
3.0765801355759024,beta 1 hat,40
2.009117415417606,beta 0 hat,39
3.070518682119197,beta 1 hat,39
2.002003139145263,beta 0 hat,38
3.0756346788659545,beta 1 hat,38
2.0015440118576535,beta 0 hat,37
3.074037132797648,beta 1 hat,37
1.9985790939649462,beta 0 hat,36
3.0665501785948845,beta 1 hat,36
1.9944391084337867,beta 0 hat,35
3.0657394625424312,beta 1 hat,35
1.9933823301909877,beta 0 hat,34
3.0669909233300157,beta 1 hat,34
1.9987265536360728,beta 0 hat,33
3.0688424542330766,beta 1 hat,33
1.9944259109037683,beta 0 hat,32
3.0733826258976484,beta 1 hat,32
1.995330632686271,beta 0 hat,31
3.071087368981321,beta 1 hat,31
1.994382183435554,beta 0 hat,30
3.074220095963203,beta 1 hat,30
1.9917356685687935,beta 0 hat,29
3.0784543128123274,beta 1 hat,29
1.9864825880441466,beta 0 hat,28
3.06299479410083,beta 1 hat,28
1.9763365238754136,beta 0 hat,27
3.0532760623472845,beta 1 hat,27
1.9625562220098423,beta 0 hat,26
3.050308731160303,beta 1 hat,26
1.9699028725320078,beta 0 hat,25
3.0513098266343355,beta 1 hat,25
1.9632600672797338,beta 0 hat,24
3.0514893492492874,beta 1 hat,24
1.9711432241415479,beta 0 hat,23
3.0576473991236033,beta 1 hat,23
1.9754286428484067,beta 0 hat,22
3.058572319379102,beta 1 hat,22
1.9719239921232177,beta 0 hat,21
3.0550103164315123,beta 1 hat,21
1.9657727232747637,beta 0 hat,20
3.0567787258814003,beta 1 hat,20
1.9824129621820457,beta 0 hat,19
3.0616636727021476,beta 1 hat,19
1.9564309530728659,beta 0 hat,18
3.0579169242219044,beta 1 hat,18
1.962798366495069,beta 0 hat,17
3.0578247187814718,beta 1 hat,17
1.973176459607604,beta 0 hat,16
3.056568547413185,beta 1 hat,16
1.9792162236590625,beta 0 hat,15
3.0633156150263128,beta 1 hat,15
1.9916977830730918,beta 0 hat,14
3.0658797452102657,beta 1 hat,14
1.9947364679024464,beta 0 hat,13
3.045465916504153,beta 1 hat,13
1.9942566068095975,beta 0 hat,12
3.057508594140325,beta 1 hat,12
2.0264904635399197,beta 0 hat,11
3.0685787325679916,beta 1 hat,11
1.9922930035358848,beta 0 hat,10
3.073828281265025,beta 1 hat,10
1.9812969648157872,beta 0 hat,9
3.0850918407037984,beta 1 hat,9
1.9733471445115338,beta 0 hat,8
3.1055513770585512,beta 1 hat,8
1.9493852292128073,beta 0 hat,7
3.118658205593612,beta 1 hat,7
1.8713877755129302,beta 0 hat,6
3.088644184498625,beta 1 hat,6
1.8506286388939244,beta 0 hat,5
3.0405598126492275,beta 1 hat,5
1.8705959580366762,beta 0 hat,4
3.028443356547634,beta 1 hat,4
1.9319664343834433,beta 0 hat,3
3.0240163359775454,beta 1 hat,3
1.8477928237799437,beta 0 hat,2
3.0722032387297675,beta 1 hat,2
1.8282654935398839,beta 0 hat,1
2.962949681660351,beta 1 hat,1
